name,family,asset,asset_idx,lookback,feature_kind,mode,lag_signal,min_score,avg_score,last_score,positive_windows,avg_mean_pl,avg_sharpe,top_n,z_window,entry_z,exit_z,top_k
FARS_resid_momentum_top10_w40_e0.5_x0.0_cur,residual_z,FARS,48.0,,,momentum,False,-4.269652030000071,4.370922874223436,-4.269652030000071,2,5.9760860424999604,0.7620450408358838,10.0,40.0,0.5,0.0,
FWWG_absolute_momentum_3_lag,single_asset_return,FWWG,36.0,3.0,absolute,momentum,True,-4.280000719999989,-2.014583643769473,-4.280000719999989,1,-1.5478792250000741,-0.17786650815586658,,,,,
ELLT_absolute_momentum_60_cur,single_asset_return,ELLT,4.0,60.0,absolute,momentum,False,-4.324528079999945,1.394143529636759,-4.324528079999945,3,3.8905315099999327,0.386865142236042,,,,,
FCSG_relative_reversal_5_lag,single_asset_return,FCSG,47.0,5.0,relative,reversal,True,-4.34025018999997,3.0065190680878118,-4.34025018999997,2,5.225849285000022,0.3338899956628495,,,,,
ULXY_relative_reversal_40_lag,single_asset_return,ULXY,40.0,40.0,relative,reversal,True,-4.352920969999923,17.625533210605873,-4.352920969999923,3,23.774012640000052,1.2431533427386947,,,,,
NPCK_absolute_momentum_5_lag,single_asset_return,NPCK,11.0,5.0,absolute,momentum,True,-4.355984630000101,12.880295722908581,-4.355984630000101,3,16.184740824999906,1.4487791191434707,,,,,
MSDP_relative_reversal_60_lag,single_asset_return,MSDP,12.0,60.0,relative,reversal,True,-4.369038370000035,5.380877880114316,-3.831644060000017,2,8.701374314999985,0.6000347784573805,,,,,
SMAH_absolute_reversal_60_cur,single_asset_return,SMAH,10.0,60.0,absolute,reversal,False,-4.412925100000011,21.51228097941184,-4.412925100000011,3,23.4020244225,1.7941283437539972,,,,,
AGVF_absolute_momentum_20_lag,single_asset_return,AGVF,23.0,20.0,absolute,momentum,True,-4.452142540000004,7.371985703050253,-3.911997519999986,2,10.1509207975,0.7478804878661923,,,,,
ELLT_absolute_momentum_60_lag,single_asset_return,ELLT,4.0,60.0,absolute,momentum,True,-4.4905373199999845,1.147134078786052,-4.4905373199999845,2,3.041702874999965,0.3051351994785517,,,,,
MDGI_absolute_reversal_60_cur,single_asset_return,MDGI,22.0,60.0,absolute,reversal,False,-4.5282538799998475,3.459135811783219,-4.5282538799998475,2,6.668918260000052,0.5021095673724849,,,,,
SPLZ_resid_reversal_top10_w10_e0.5_x0.0_cur,residual_z,SPLZ,19.0,,,reversal,False,-4.548713349999964,20.38016557622249,-4.548713349999964,3,24.214209527499975,1.734189319438274,10.0,10.0,0.5,0.0,
FARS_relative_momentum_5_cur,single_asset_return,FARS,48.0,5.0,relative,momentum,False,-4.5595961299997905,1.7036435378939212,12.89783614380328,2,3.7947201775001034,0.3784056632567001,,,,,
ELLT_absolute_reversal_20_lag,single_asset_return,ELLT,4.0,20.0,absolute,reversal,True,-4.562840939999969,1.2134980728952263,9.182861550155257,3,3.7272950700000003,0.3216611558578956,,,,,
FARS_relative_momentum_60_lag,single_asset_return,FARS,48.0,60.0,relative,momentum,True,-4.582417100000057,1.2298369232960737,-4.582417100000057,3,3.4203671525000026,0.39226588609097046,,,,,
SPLZ_relative_reversal_3_cur,single_asset_return,SPLZ,19.0,3.0,relative,reversal,False,-4.584681489999821,2.4668996353998476,-2.1247796799999743,2,6.257437557500102,0.401567346704476,,,,,
AGVF_resid_momentum_top10_w20_e0.5_x0.0_cur,residual_z,AGVF,23.0,,,momentum,False,-4.629032869999974,-1.3887579145172104,-4.629032869999974,1,-0.04973333249996226,-0.005733115984678433,10.0,20.0,0.5,0.0,
SRTX_absolute_momentum_20_lag,single_asset_return,SRTX,28.0,20.0,absolute,momentum,True,-4.647329190000018,9.984186878134604,-4.647329190000018,3,13.776239407500018,1.1259231762694561,,,,,
BENI_absolute_momentum_5_cur,single_asset_return,BENI,42.0,5.0,absolute,momentum,False,-4.662365449999979,-1.8129206402826596,-1.5376150400000916,1,-1.4525740750000342,-0.21150830265947818,,,,,
FCSG_resid_momentum_top10_w10_e0.5_x0.0_cur,residual_z,FCSG,47.0,,,momentum,False,-4.677937090000013,4.464599662331223,3.19927841665369,3,9.284442247500007,0.597033238626677,10.0,10.0,0.5,0.0,
ILVX_relative_momentum_20_cur,single_asset_return,ILVX,46.0,20.0,relative,momentum,False,-4.6970591700000845,14.151871343539607,25.130352424216102,3,16.540163439999965,1.8280795409666564,,,,,
IHOZ_absolute_momentum_40_cur,single_asset_return,IHOZ,34.0,40.0,absolute,momentum,False,-4.699485190000068,8.431441116070918,-0.746088970000037,2,10.787517262499929,0.9134919656778214,,,,,
SMAH_absolute_reversal_2_cur,single_asset_return,SMAH,10.0,2.0,absolute,reversal,False,-4.725113849999925,5.552848105461072,0.7419403992784508,3,8.249287082500038,0.6058526912518868,,,,,
EAFC_relative_momentum_10_cur,single_asset_return,EAFC,50.0,10.0,relative,momentum,False,-4.759839680000077,-2.616566664198506,0.06361361320627648,1,-2.0231175925000704,-0.14133800643798378,,,,,
HRND_absolute_reversal_5_cur,single_asset_return,HRND,38.0,5.0,absolute,reversal,False,-4.764807999999957,3.088505686675473,0.11810685007558247,3,7.3961739650001,0.4032745700539605,,,,,
NPCK_relative_momentum_2_cur,single_asset_return,NPCK,11.0,2.0,relative,momentum,False,-4.780971480000208,7.341809588378383,-4.780971480000208,3,11.145665109999925,0.9910386034982482,,,,,
HETT_relative_reversal_10_cur,single_asset_return,HETT,7.0,10.0,relative,reversal,False,-4.819501270000091,2.4169515447775636,9.610673853774227,2,4.4055696424999775,0.5424780318799094,,,,,
AGVF_absolute_momentum_5_lag,single_asset_return,AGVF,23.0,5.0,absolute,momentum,True,-4.8221495999999755,17.435195816179075,16.417885129151436,3,21.04712204750001,1.5689722966884805,,,,,
BENI_resid_momentum_top10_w10_e0.5_x0.0_cur,residual_z,BENI,42.0,,,momentum,False,-4.824300539999985,-2.7325659699999414,-1.4769030999999273,0,-2.7325659699999414,-0.4071366908532757,10.0,10.0,0.5,0.0,
SRNA_absolute_momentum_5_cur,single_asset_return,SRNA,3.0,5.0,absolute,momentum,False,-4.826278639999928,15.744731973250758,-4.826278639999928,3,18.387947850000046,1.9315771520044995,,,,,
ELLT_absolute_reversal_20_cur,single_asset_return,ELLT,4.0,20.0,absolute,reversal,False,-4.827608140000011,1.8591396948940375,0.8590373350614878,3,5.511323030000039,0.5192859307400438,,,,,
NWIG_resid_reversal_top10_w10_e1.0_x0.0_cur,residual_z,NWIG,20.0,,,reversal,False,-4.8512361599998925,2.9335875815388777,-4.8512361599998925,3,7.0824480775000485,0.6363479324022057,10.0,10.0,1.0,0.0,
ELLT_resid_reversal_top10_w20_e0.5_x0.0_cur,residual_z,ELLT,4.0,,,reversal,False,-4.860569770000054,1.7159653932586694,9.76720966324848,3,4.5852009825000195,0.40878467053584094,10.0,20.0,0.5,0.0,
HUXZ_relative_momentum_2_lag,single_asset_return,HUXZ,8.0,2.0,relative,momentum,True,-4.8659435800000574,0.485351364056285,-1.4043104999999922,1,2.17622214249996,0.14508264301386514,,,,,
RRES_absolute_momentum_2_lag,single_asset_return,RRES,24.0,2.0,absolute,momentum,True,-4.8838617900000285,1.7308105986638511,7.871608495831241,3,6.586396402499991,0.4474642133672177,,,,,
ACIX_absolute_momentum_5_lag,single_asset_return,ACIX,31.0,5.0,absolute,momentum,True,-4.892800860000025,1.8805727008542545,6.794004827913518,2,4.292232127499988,0.45386747269662525,,,,,
ACIX_resid_momentum_top10_w10_e1.0_x0.0_cur,residual_z,ACIX,31.0,,,momentum,False,-4.924159529999961,0.4630817056267411,1.9803475220559337,3,2.6973916675000185,0.2907586799361822,10.0,10.0,1.0,0.0,
CCNS_resid_reversal_top10_w40_e0.5_x0.0_cur,residual_z,CCNS,32.0,,,reversal,False,-4.9301062700001435,12.869756924210256,-4.9301062700001435,3,16.73547316999995,1.3462610781144955,10.0,40.0,0.5,0.0,
ACAC_relative_reversal_3_cur,single_asset_return,ACAC,27.0,3.0,relative,reversal,False,-4.934196099999918,3.8944693909303045,0.01297989038636903,3,7.102568017499991,0.5814024244788955,,,,,
AMRP_relative_momentum_60_lag,single_asset_return,AMRP,5.0,60.0,relative,momentum,True,-4.950595089999951,4.415322430836487,24.722809053796727,2,7.275508274999995,0.4118689767451552,,,,,
ALUT_resid_reversal_top10_w20_e1.0_x0.0_cur,residual_z,ALUT,26.0,,,reversal,False,-4.990831489999982,10.218635844272178,-4.990831489999982,3,13.796006027499983,1.1852493206609278,10.0,20.0,1.0,0.0,
FARS_relative_momentum_20_cur,single_asset_return,FARS,48.0,20.0,relative,momentum,False,-4.997549829999935,-2.4947529023174546,0.2462594207301673,1,-1.8251692125000045,-0.22128675614199547,,,,,
ELLT_relative_reversal_20_lag,single_asset_return,ELLT,4.0,20.0,relative,reversal,True,-5.015070180000057,3.2823074880813436,19.12587360362349,2,5.587326589999998,0.48079213952091054,,,,,
DUCT_absolute_momentum_40_cur,single_asset_return,DUCT,9.0,40.0,absolute,momentum,False,-5.016416740000004,3.9807709316934075,-3.756999220000016,2,7.117506590000002,0.5349865332193494,,,,,
FARS_resid_momentum_top10_w20_e0.5_x0.0_cur,residual_z,FARS,48.0,,,momentum,False,-5.018801690000109,5.830158378477255,-5.018801690000109,3,7.617120964999975,1.0454386388966492,10.0,20.0,0.5,0.0,
HETT_relative_reversal_40_cur,single_asset_return,HETT,7.0,40.0,relative,reversal,False,-5.053600130000014,-0.5360407009743388,-5.053600130000014,3,1.7637492074999455,0.17128934304326834,,,,,
AENO_absolute_reversal_5_lag,single_asset_return,AENO,1.0,5.0,absolute,reversal,True,-5.066855339999965,9.81090224039919,-4.327594570000019,2,11.735202060000011,1.0890039838771886,,,,,
HTRK_relative_reversal_3_cur,single_asset_return,HTRK,44.0,3.0,relative,reversal,False,-5.074015529999888,9.697648619577972,5.898532224546553,3,13.498663697500024,1.1268663876462894,,,,,
BENI_relative_reversal_60_cur,single_asset_return,BENI,42.0,60.0,relative,reversal,False,-5.081463859999985,-0.7905131355965336,0.31549949270639116,3,0.7034175800000275,0.11730227128357174,,,,,
ELLT_relative_reversal_20_cur,single_asset_return,ELLT,4.0,20.0,relative,reversal,False,-5.099848859999984,-0.5435206633748162,7.171328426500639,1,0.8999981700000399,0.05334799714953459,,,,,
ACIX_relative_momentum_2_lag,single_asset_return,ACIX,31.0,2.0,relative,momentum,True,-5.144580260000039,1.29737771995564,3.88580732576283,3,4.871915552500031,0.4973171575053619,,,,,
EORC_relative_reversal_2_lag,single_asset_return,EORC,13.0,2.0,relative,reversal,True,-5.147173179999936,7.756633662179126,21.42203650537216,2,10.771090797500065,0.7639646376146902,,,,,
CUBO_relative_reversal_10_lag,single_asset_return,CUBO,14.0,10.0,relative,reversal,True,-5.156953049999811,-3.659214142499913,-0.5420332200000485,0,-3.659214142499913,-0.3624715961027532,,,,,
BENI_relative_momentum_60_cur,single_asset_return,BENI,42.0,60.0,relative,momentum,False,-5.162117550000039,-1.7243368850073975,-2.6150099999999474,1,-0.870332419999995,-0.14087634980533642,,,,,
CCNS_relative_reversal_5_lag,single_asset_return,CCNS,32.0,5.0,relative,reversal,True,-5.17280078999991,6.645351969410609,1.0454464760078017,3,11.126559730000086,0.7647142107586675,,,,,
ALUT_absolute_reversal_60_lag,single_asset_return,ALUT,26.0,60.0,absolute,reversal,True,-5.175678130000015,4.515670641609517,-5.175678130000015,3,6.878147464999929,0.5535369197681282,,,,,
FARS_resid_momentum_top10_w20_e1.0_x0.0_cur,residual_z,FARS,48.0,,,momentum,False,-5.189176619999992,-0.5234476994599624,-0.9294107300000547,2,0.6641162325000383,0.12595183212479566,10.0,20.0,1.0,0.0,
ILVX_resid_momentum_top10_w40_e0.5_x0.0_cur,residual_z,ILVX,46.0,,,momentum,False,-5.189305860000023,13.677755870342278,22.278483917388083,3,15.973212629999999,1.809103014958501,10.0,40.0,0.5,0.0,
CCNS_relative_reversal_2_lag,single_asset_return,CCNS,32.0,2.0,relative,reversal,True,-5.197396769999996,8.86174472325233,-5.197396769999996,3,13.201615859999912,0.9390707244586284,,,,,
SMAH_relative_reversal_60_lag,single_asset_return,SMAH,10.0,60.0,relative,reversal,True,-5.212061860000049,4.4881741018891015,-5.212061860000049,2,7.635918277500005,0.568784254849855,,,,,
BENI_absolute_momentum_3_lag,single_asset_return,BENI,42.0,3.0,absolute,momentum,True,-5.21468710000021,-0.5576222945708826,-5.21468710000021,3,1.2688203149998705,0.15987027789711944,,,,,
ILVX_relative_momentum_40_lag,single_asset_return,ILVX,46.0,40.0,relative,momentum,True,-5.2302016500000175,8.191211199814049,18.832610828570367,3,10.838580084999998,1.1908203676021651,,,,,
AENO_absolute_reversal_2_lag,single_asset_return,AENO,1.0,2.0,absolute,reversal,True,-5.2306288699999275,18.295870791185255,-5.2306288699999275,3,21.18477107499996,1.836877512365126,,,,,
HETT_resid_reversal_top10_w40_e0.5_x0.0_cur,residual_z,HETT,7.0,,,reversal,False,-5.242761840000021,-0.3922303503594156,-0.2291813500000535,2,1.5550922999999646,0.2134925955815557,10.0,40.0,0.5,0.0,
RCRI_absolute_reversal_10_cur,single_asset_return,RCRI,30.0,10.0,absolute,reversal,False,-5.279285739999887,11.760759863309726,8.856266336848845,3,19.661093910000034,0.8840804906486329,,,,,
BENI_relative_momentum_3_lag,single_asset_return,BENI,42.0,3.0,relative,momentum,True,-5.283445549999906,-1.346724573891955,-1.7399904799999786,2,-0.23181288999996907,-0.02945623483511947,,,,,
ITPA_relative_reversal_5_lag,single_asset_return,ITPA,43.0,5.0,relative,reversal,True,-5.292586389999815,1.8700592283978381,-5.292586389999815,3,4.278945257500049,0.440006188268132,,,,,
SMAH_resid_momentum_top10_w10_e0.5_x0.0_cur,residual_z,SMAH,10.0,,,momentum,False,-5.29475950000005,-1.1752432701134035,0.051186607291241144,2,0.7875743699999664,0.04906541894317866,10.0,10.0,0.5,0.0,
EAFC_absolute_momentum_60_lag,single_asset_return,EAFC,50.0,60.0,absolute,momentum,True,-5.378082889999914,8.023320662935468,33.49291360439431,3,12.317297897500048,0.8405719119817847,,,,,
RRES_relative_momentum_5_lag,single_asset_return,RRES,24.0,5.0,relative,momentum,True,-5.43739714000003,6.9743519157909315,11.858093433781464,3,11.200980282499998,0.7099410232676666,,,,,
AENO_relative_momentum_2_cur,single_asset_return,AENO,1.0,2.0,relative,momentum,False,-5.440722779999869,0.013603011259393144,0.5945724469437667,2,2.387294570000095,0.2229291030710477,,,,,
ALUT_resid_momentum_top10_w10_e0.5_x0.0_cur,residual_z,ALUT,26.0,,,momentum,False,-5.451301409999997,-0.06538297964410411,2.3744555317471328,3,2.773668922499974,0.24177678428443183,10.0,10.0,0.5,0.0,
AMRP_absolute_momentum_20_lag,single_asset_return,AMRP,5.0,20.0,absolute,momentum,True,-5.463234809999994,9.309338434564726,8.073200716915984,3,15.058991039999981,0.9281135710804377,,,,,
ACAC_absolute_reversal_3_lag,single_asset_return,ACAC,27.0,3.0,absolute,reversal,True,-5.468607499999944,5.872374177699191,-5.468607499999944,3,9.08441913750002,0.735330712014137,,,,,
FWWG_absolute_momentum_2_lag,single_asset_return,FWWG,36.0,2.0,absolute,momentum,True,-5.48090655999993,3.054365394860522,-5.48090655999993,3,6.51483372000002,0.6348636329953863,,,,,
FARS_absolute_momentum_40_lag,single_asset_return,FARS,48.0,40.0,absolute,momentum,True,-5.481444279999996,0.5774290283305532,-5.481444279999996,2,2.533484762499993,0.30922564008601305,,,,,
ITPA_relative_reversal_20_lag,single_asset_return,ITPA,43.0,20.0,relative,reversal,True,-5.505226610000027,2.8528759634414778,-5.505226610000027,2,5.130108562499996,0.5268369797293906,,,,,
MSDP_resid_reversal_top10_w20_e1.0_x0.0_cur,residual_z,MSDP,12.0,,,reversal,False,-5.520959289999971,3.3259230857320032,-5.520959289999971,2,6.314184165000007,0.4978946226540091,10.0,20.0,1.0,0.0,
FCSG_absolute_reversal_5_lag,single_asset_return,FCSG,47.0,5.0,absolute,reversal,True,-5.52209651000012,4.543618123527292,-5.52209651000012,3,8.992552480000032,0.5592432097889068,,,,,
ALUT_resid_reversal_top10_w10_e0.5_x0.0_cur,residual_z,ALUT,26.0,,,reversal,False,-5.523398570000028,-0.5034586311282322,-5.523398570000028,2,2.1060845324999264,0.1349356881992227,10.0,10.0,0.5,0.0,
BENI_resid_momentum_top10_w20_e0.5_x0.0_cur,residual_z,BENI,42.0,,,momentum,False,-5.534482899999894,-2.4405935807570938,0.2728398469713605,1,-1.9521828799999206,-0.2866494290040788,10.0,20.0,0.5,0.0,
NPCK_absolute_momentum_10_lag,single_asset_return,NPCK,11.0,10.0,absolute,momentum,True,-5.534830830000101,11.714376670911705,-5.534830830000101,3,14.707007272499922,1.3278251407231434,,,,,
BENI_absolute_reversal_2_cur,single_asset_return,BENI,42.0,2.0,absolute,reversal,False,-5.542986460000102,2.979349928675137,-5.542986460000102,3,5.02843476249997,0.6609739190424544,,,,,
FARS_absolute_momentum_10_cur,single_asset_return,FARS,48.0,10.0,absolute,momentum,False,-5.549343020000106,-1.4727131168037804,-5.549343020000106,2,0.0810974524999939,0.038838220997782,,,,,
HRET_relative_reversal_10_lag,single_asset_return,HRET,15.0,10.0,relative,reversal,True,-5.560606660000031,0.18599795196542887,0.6210252613641359,3,4.040796969999992,0.27747899244837887,,,,,
CUBO_relative_momentum_3_cur,single_asset_return,CUBO,14.0,3.0,relative,momentum,False,-5.56149198999994,-1.3623759767485133,0.23157445677052765,2,0.3719084675000205,0.030089843224838098,,,,,
EAFC_absolute_reversal_3_lag,single_asset_return,EAFC,50.0,3.0,absolute,reversal,True,-5.571912940000038,27.55506892267414,-5.571912940000038,3,29.471411392499977,2.1056230831837346,,,,,
MSDP_resid_reversal_top10_w20_e0.5_x0.0_cur,residual_z,MSDP,12.0,,,reversal,False,-5.585818280000026,2.5171994635334496,-5.585818280000026,3,6.129968262499976,0.4638244217682673,10.0,20.0,0.5,0.0,
AETS_relative_momentum_10_lag,single_asset_return,AETS,39.0,10.0,relative,momentum,True,-5.5941149599999695,0.0316586830679062,-5.5941149599999695,2,2.938767339999999,0.1545980126912036,,,,,
AMRP_absolute_momentum_40_lag,single_asset_return,AMRP,5.0,40.0,absolute,momentum,True,-5.6085312099999465,3.003682002508045,-5.6085312099999465,2,6.905793820000042,0.4413723612806666,,,,,
FWWG_resid_momentum_top10_w10_e0.5_x0.0_cur,residual_z,FWWG,36.0,,,momentum,False,-5.641081499999873,5.400552311116895,0.4067967637535894,3,7.806499315000054,0.9010181180318138,10.0,10.0,0.5,0.0,
FARS_relative_momentum_2_cur,single_asset_return,FARS,48.0,2.0,relative,momentum,False,-5.665756649999875,-0.7799940162876886,-1.1850679399999717,1,0.3296086625000684,0.026855985730063744,,,,,
CUBO_resid_momentum_top10_w20_e0.5_x0.0_cur,residual_z,CUBO,14.0,,,momentum,False,-5.6981803100000255,0.9755506782156197,2.3707764107070934,3,3.9081977374999646,0.4333054424402807,10.0,20.0,0.5,0.0,
HRET_relative_momentum_60_lag,single_asset_return,HRET,15.0,60.0,relative,momentum,True,-5.7099810999998954,4.411612698405202,0.5430564064569471,3,8.984423170000046,0.6294953030243418,,,,,
GARI_absolute_reversal_60_lag,single_asset_return,GARI,29.0,60.0,absolute,reversal,True,-5.720740160000077,11.069078237760976,28.844317932790613,3,14.11385010499996,1.011468094347388,,,,,
EORC_absolute_momentum_20_cur,single_asset_return,EORC,13.0,20.0,absolute,momentum,False,-5.738534829999881,6.859130011027689,27.231371554788712,3,11.176157402500067,0.8013961484027752,,,,,
ANSO_resid_momentum_top10_w10_e1.0_x0.0_cur,residual_z,ANSO,16.0,,,momentum,False,-5.798789289999968,-0.7270378546011594,2.4011378945937962,2,1.470524960000027,0.20843085825595578,10.0,10.0,1.0,0.0,
ACAC_relative_reversal_2_lag,single_asset_return,ACAC,27.0,2.0,relative,reversal,True,-5.82392955999976,5.309498119632053,20.18420532346668,3,8.412270832500145,0.6700076278620373,,,,,
ILVX_absolute_momentum_20_lag,single_asset_return,ILVX,46.0,20.0,absolute,momentum,True,-5.839092870000076,7.140722534272365,8.659611618343497,3,10.17201294499998,1.0798928239688586,,,,,
